student,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
44473,1,1,1,1,1,1,0,1,1,1
44499,1,1,1,1,1,1,1,1,1,1
44566,1,1,1,1,1,1,0,1,1,1
44611,1,1,1,1,0,1,0,0,1,0
44596,1,1,1,1,0,0,1,1,0,1
44610,1,0,1,0,0,0,0,1,1,0
44476,1,1,1,1,1,1,1,0,0,1
44594,0,1,1,1,0,1,1,1,0,0
44545,1,0,1,0,0,0,0,1,0,0
44563,1,1,1,1,0,1,0,1,1,1
44564,1,1,1,1,0,0,0,0,1,1
3072,1,1,1,1,0,1,0,0,1,0
44446,1,1,1,1,1,0,0,1,0,1
33335,1,0,0,0,0,1,0,0,1,1
44581,1,1,1,1,0,0,1,1,1,1
33279,1,0,0,1,0,1,0,1,0,0
33218,1,0,0,1,0,0,0,1,0,1
33220,1,0,1,1,1,0,0,0,1,1
33281,0,0,1,0,0,0,0,0,0,1
33219,1,1,1,1,0,0,0,0,1,1
33334,1,0,0,1,0,0,0,0,0,0
45421,1,0,1,0,0,0,0,1,1,1
33310,1,1,1,0,0,0,0,0,0,1
8874,1,1,1,1,0,0,0,0,0,1
33311,1,1,1,1,0,0,1,0,1,1
33250,1,0,1,1,0,0,0,0,1,1
10254,1,1,1,1,0,1,0,1,1,1
10230,1,1,1,1,0,1,0,0,0,1
10203,0,1,1,1,0,1,1,0,0,1
43605,1,1,1,1,0,1,0,0,1,1
30462,1,0,0,0,0,0,0,0,1,1
44248,1,1,1,1,1,1,1,1,1,0
30432,1,1,1,1,0,1,1,0,1,1
10331,0,1,1,1,0,1,0,1,0,1
43923,1,1,1,1,1,1,0,1,1,1
30481,0,1,1,1,0,1,0,0,1,1
30433,0,1,1,1,0,0,1,0,0,1
44348,1,0,1,1,0,1,1,1,0,1
57253,1,1,1,1,1,1,1,1,1,0
44810,1,1,1,1,0,1,0,0,1,1
10255,1,1,1,1,0,1,0,1,1,1
33252,1,1,1,1,0,1,0,0,1,1
55054,1,1,0,0,0,1,0,1,0,1
10354,1,1,1,1,0,1,0,1,1,1
10193,1,1,1,1,0,1,1,0,0,1
10303,0,1,0,0,0,0,0,1,1,1
10353,1,1,1,1,1,1,0,1,1,1
44365,0,0,1,1,0,1,1,0,1,1
44366,0,0,1,0,0,1,0,1,0,1
43724,0,0,1,1,0,0,0,1,1,0
31672,1,1,1,1,0,1,0,1,1,1
44024,1,1,1,1,0,1,1,0,1,1
43922,1,0,1,1,1,0,0,1,1,1
43723,1,1,1,1,0,1,0,1,1,1
57265,0,0,1,1,0,1,0,1,1,1
43726,0,1,1,1,0,0,0,1,1,1
44125,1,1,1,1,0,1,0,1,1,1
30440,0,0,1,1,0,0,0,0,0,0
54642,1,1,1,1,0,1,0,1,1,1
30464,1,1,1,1,1,1,0,0,1,1
55001,1,1,1,1,1,1,1,0,1,1
30426,0,0,1,1,0,0,0,1,0,1
30493,1,0,1,1,0,1,1,0,1,0
43714,1,1,1,1,0,1,0,0,1,1
30435,0,0,1,0,0,0,0,1,1,1
43604,1,1,1,1,1,1,1,0,1,1
30427,1,1,1,1,0,1,1,0,1,1
43603,0,1,1,1,0,1,0,0,1,1
30463,1,1,1,1,1,1,1,1,1,1
43807,1,0,0,0,0,0,0,0,0,1
44028,1,1,1,1,1,1,1,0,1,0
43805,1,1,0,1,0,0,0,1,1,0
44127,1,1,1,1,1,1,0,0,1,1
43715,1,1,1,1,1,1,1,1,1,0
57259,0,1,1,1,0,1,0,1,0,1
43931,0,0,1,1,0,1,0,1,1,1
44041,0,0,1,0,0,0,1,0,1,1
44430,0,1,0,1,0,0,0,1,0,0
58171,0,1,1,0,0,0,0,0,0,1
55497,1,1,1,1,0,0,0,0,0,1
44603,0,0,0,1,0,1,1,1,1,1
44583,1,0,1,0,1,0,0,0,0,0
43623,0,1,0,1,0,0,0,1,1,0
43930,0,1,1,1,0,1,0,1,0,1
43823,1,0,1,0,0,0,0,0,0,1
44138,0,0,1,1,0,1,0,0,1,1
57256,0,1,1,1,0,0,0,0,0,1
44246,0,0,0,0,0,0,0,0,1,0
30713,0,1,1,1,0,0,1,1,1,1
44244,0,0,1,0,0,1,0,0,0,0
57263,0,0,1,0,1,0,0,0,0,1
13226,1,1,1,1,1,0,0,1,1,1
13355,1,1,1,1,1,1,0,1,1,1
53576,1,1,0,1,1,1,0,0,1,1
13287,1,1,1,1,1,1,1,1,1,1
13224,1,1,1,1,1,1,0,1,0,1
53575,1,1,1,1,1,1,0,0,1,1
13187,1,1,1,1,1,1,0,1,1,1
13356,1,1,1,1,1,1,1,1,1,1
53577,1,1,1,1,1,1,0,0,1,1
13114,1,1,1,1,1,1,1,1,1,1
44697,1,1,1,1,1,1,1,1,1,1
44695,1,1,1,1,1,1,0,1,1,1
13143,1,1,1,1,1,1,1,1,1,1
13319,1,1,1,1,0,1,1,1,1,1
44756,1,1,1,1,1,1,1,1,1,1
13142,1,1,1,1,0,1,1,1,1,1
44653,1,1,1,1,1,1,1,0,1,1
13321,0,1,1,1,1,1,1,1,1,1
13186,1,1,1,1,1,0,1,1,1,1
44993,1,0,1,1,0,1,0,0,1,1
13141,1,1,1,1,1,1,1,1,1,1
44799,0,1,1,1,0,0,1,0,1,1
44500,1,0,1,1,1,1,1,1,1,0
4964,1,1,0,0,0,0,1,0,0,0
55144,1,0,1,1,0,1,0,0,1,0
44867,0,1,1,1,1,1,0,1,1,0
45228,0,0,1,1,0,1,1,1,1,1
45220,0,1,0,0,0,0,1,1,1,1
44995,0,0,0,0,0,0,0,1,0,0
29061,1,1,1,1,1,1,1,0,0,1
44809,0,0,1,1,0,1,0,1,1,1
13318,1,1,1,1,1,1,1,1,1,1
27834,1,1,0,1,1,1,0,1,1,1
27698,1,1,1,1,0,1,0,1,0,1
29141,0,1,1,1,0,0,0,0,0,1
44696,1,1,1,1,0,0,0,1,1,0
29016,1,0,1,0,1,1,1,0,0,0
44652,0,0,1,0,0,0,0,0,0,0
44883,0,1,1,0,0,0,0,0,1,0
29015,1,1,1,1,0,1,1,0,1,0
7581,1,1,1,1,1,1,1,1,1,1
28967,0,1,0,1,1,1,1,1,1,0
44722,1,1,1,1,1,1,1,0,1,1
45182,1,1,1,1,0,1,1,0,1,1
29062,1,1,1,1,0,1,1,0,1,1
53313,0,1,1,1,0,0,0,1,1,0
45114,1,0,1,1,1,1,0,1,0,1
29255,1,1,1,1,1,1,1,0,1,1
44772,1,0,1,1,1,1,1,1,1,1
45223,0,0,1,0,0,0,0,1,1,1
55136,0,0,1,0,0,0,1,0,0,1
45184,1,0,1,0,0,0,0,1,1,0
45475,0,0,1,1,0,0,1,0,1,0
44967,1,0,1,0,0,1,1,1,0,1
55145,0,1,1,1,0,1,1,1,1,1
54619,1,1,1,1,0,1,0,1,0,1
28987,1,1,1,1,0,1,1,0,0,0
29120,1,1,1,1,1,1,0,0,1,1
29279,1,1,1,1,1,1,1,0,0,1
29203,1,1,1,1,1,1,0,0,0,1
29017,1,0,1,1,1,1,1,0,0,0
29038,1,1,1,1,0,1,0,0,1,1
58022,1,1,1,1,0,1,0,0,1,1
29280,1,1,1,1,0,1,0,0,0,1
19879,1,1,1,1,0,1,0,1,1,1
29037,1,1,1,1,0,0,0,0,1,1
29204,1,1,1,1,0,1,0,0,0,1
53579,1,1,1,1,1,1,1,1,1,1
13357,1,1,1,1,1,1,1,0,1,1
45224,0,0,1,1,0,0,0,0,0,1
53581,1,1,1,1,0,1,0,1,1,1
13320,1,0,1,1,0,1,1,0,1,1
45517,1,0,1,0,1,0,0,0,1,1
34209,1,1,1,1,0,1,1,1,1,1
45295,0,0,1,1,0,1,0,1,0,1
13288,1,1,1,1,1,1,1,1,1,1
44868,1,0,1,1,0,1,0,1,0,1
659,1,1,1,1,1,1,1,0,1,1
45113,1,0,1,1,0,1,0,0,0,1
45575,1,0,1,1,0,1,0,0,0,1
45500,0,0,0,1,0,1,0,0,1,0
13223,1,1,1,1,1,1,1,1,1,1
13257,1,0,1,1,0,1,1,1,1,1
29205,1,1,1,1,0,1,0,0,0,1
29160,1,1,1,1,1,1,0,0,1,1
29161,1,1,1,1,1,1,1,0,1,1
29278,1,1,1,1,0,1,0,0,0,1
45498,1,1,1,1,0,1,1,1,0,1
45116,1,1,1,1,0,1,0,0,1,0
55149,1,0,1,0,1,1,1,0,0,1
44994,0,1,0,0,0,1,1,0,0,0
55152,0,0,1,1,1,0,1,1,0,0
45499,1,1,1,1,0,1,0,1,1,1
45496,1,1,1,0,0,0,0,0,1,0
55160,1,1,1,0,0,0,0,1,0,0
55180,0,0,1,1,0,1,0,1,1,1
45198,1,0,1,1,0,1,1,0,1,0
44998,1,0,1,0,0,1,0,1,1,1
55111,1,0,1,1,0,1,0,1,1,1
55174,1,1,1,1,0,1,0,0,1,1
44811,1,0,1,1,0,1,1,0,1,1
44813,1,1,1,1,0,1,1,1,1,1
55156,1,1,1,0,0,1,0,0,0,1
44882,1,1,1,0,0,1,0,0,0,1
45219,1,1,1,1,1,1,0,0,0,1
57472,1,1,1,1,0,1,0,1,1,1
55159,1,1,1,1,0,1,0,1,1,1
16688,1,1,1,1,0,0,0,0,0,1
44980,1,1,1,1,0,0,1,0,1,0
16657,1,0,1,0,0,0,1,1,1,1
45309,1,1,1,1,1,1,1,1,1,0
45199,1,0,1,1,0,1,0,0,1,1
44896,1,0,1,0,1,0,0,1,0,1
44999,1,1,1,1,0,1,0,1,1,1
44964,1,0,1,1,0,1,0,0,1,0
45310,0,0,1,0,0,0,1,0,0,0
14798,1,0,1,1,0,1,1,1,1,1
44997,1,1,1,1,0,1,0,1,1,1
27842,1,0,1,1,0,1,0,0,1,1
27841,1,1,1,1,0,1,0,1,1,1
27587,1,0,1,1,1,1,0,1,1,1
16656,1,1,1,1,0,1,0,0,1,1
16684,1,1,1,0,0,1,0,1,1,1
18806,1,1,1,1,0,1,0,1,1,1
28034,1,1,1,1,1,1,0,1,1,1
28028,1,1,1,1,0,1,0,1,1,1
27598,0,1,1,1,0,1,0,1,1,1
27901,1,0,1,0,0,1,0,0,1,1
45391,1,0,1,1,0,1,0,1,1,1
45392,1,1,1,1,1,1,0,0,1,1
44965,1,1,1,1,1,1,1,1,1,1
45388,1,0,1,1,0,1,0,0,0,1
45387,1,1,1,0,0,1,1,1,0,1
45294,1,1,1,1,0,1,1,0,1,1
32132,1,1,1,1,0,1,0,1,0,1
44895,1,1,1,1,1,1,0,1,1,1
55670,1,1,1,1,1,1,1,0,1,1
27713,1,0,1,0,0,1,0,1,0,0
56153,1,0,0,1,0,1,0,0,0,1
27958,1,1,1,1,1,1,0,1,1,1
27965,1,1,1,1,0,1,0,0,0,1
27597,1,0,1,1,0,1,0,1,1,1
27712,1,1,1,1,0,1,0,1,1,1
27655,0,1,1,1,1,1,0,1,1,1
27765,1,1,1,0,0,1,1,1,1,1
45390,1,1,1,1,1,1,0,1,1,1
45389,0,1,1,0,0,1,0,0,1,1
44866,1,1,1,1,1,1,0,1,1,1
45322,1,1,1,1,1,1,1,1,1,1
45293,1,1,1,1,1,1,1,1,1,1
44966,1,0,1,1,0,1,0,0,1,1
45183,1,1,1,1,0,1,1,1,1,0
19969,1,1,1,1,0,1,0,0,1,1
28025,0,1,1,1,1,1,0,0,0,0
55435,1,1,1,1,1,1,1,0,1,1
55417,1,1,1,1,0,0,0,0,0,1
31744,0,0,1,0,0,1,0,0,0,1
31711,1,0,1,1,0,1,0,0,1,1
31559,1,0,1,1,0,1,1,0,1,0
31502,0,1,1,1,0,1,0,1,1,1
55424,1,1,1,1,1,1,1,1,1,0
31498,1,1,1,1,1,1,0,1,1,1
55920,1,0,1,1,0,1,1,0,0,1
31589,1,0,1,1,0,0,0,0,0,1
55386,1,1,1,1,1,1,0,1,1,1
31743,1,1,1,1,1,1,1,1,1,1
57429,1,0,1,1,0,1,1,0,1,1
38602,1,1,1,1,1,1,1,0,1,1
31714,1,1,1,1,1,1,1,1,1,1
55366,1,1,1,1,1,0,0,0,1,1
45497,0,0,0,0,0,0,0,0,0,0
45597,0,0,1,0,0,0,0,0,1,1
45411,0,0,0,0,0,1,0,1,0,1
31528,1,1,1,1,0,1,0,0,1,1
28754,1,1,1,0,0,1,1,0,1,1
37189,0,1,1,1,1,0,0,0,1,1
45225,1,1,1,1,0,1,0,0,1,1
28506,1,1,1,1,0,1,0,1,0,1
45424,1,0,1,1,1,1,0,1,1,1
31717,1,0,1,0,0,1,1,0,0,1
45201,1,1,1,1,0,0,0,0,1,0
55171,0,0,1,0,0,0,1,0,1,0
31590,1,0,1,1,0,1,1,0,1,1
45423,1,0,1,0,0,0,0,1,1,1
31703,1,1,1,1,0,1,1,1,1,0
31527,1,1,1,1,1,1,1,1,1,1
31670,1,0,1,1,0,1,0,1,0,1
54792,1,1,1,1,0,1,0,1,1,1
29605,1,1,1,1,1,1,0,0,1,0
29934,1,0,1,1,1,0,0,0,0,1
30001,1,1,1,1,0,1,1,0,1,1
29606,1,0,1,0,0,1,1,0,1,1
20194,1,1,1,1,1,1,0,1,1,1
20216,1,1,1,1,1,1,0,1,1,1
20284,1,1,1,0,0,1,0,1,1,1
20349,1,1,1,1,1,1,0,1,1,1
29189,1,0,1,1,0,1,0,0,0,1
29252,1,1,1,1,0,1,0,0,1,1
13623,1,0,1,1,0,1,0,0,1,0
29253,1,1,1,1,0,1,0,1,1,1
29863,1,0,1,0,0,1,1,0,1,1
30002,1,0,1,0,0,1,1,0,1,1
29728,1,1,1,1,0,1,0,0,1,1
29940,1,1,1,0,0,1,0,0,1,0
44814,1,1,1,1,1,1,0,0,1,1
16537,0,1,1,0,0,1,0,0,1,1
16539,0,1,1,1,1,1,0,0,1,0
16874,0,1,1,1,0,1,1,0,1,1
16652,1,1,1,1,1,1,0,0,0,1
462,1,1,1,1,0,1,0,0,1,1
16536,1,0,1,1,0,1,1,0,0,1
16618,0,1,1,1,0,1,0,0,1,1
54790,1,1,1,1,1,1,0,1,1,1
12927,1,1,1,1,1,1,0,1,1,1
20331,1,1,1,1,1,1,0,1,1,1
54795,1,1,1,1,1,1,0,1,1,1
20350,1,1,1,1,1,1,0,1,1,1
20259,1,1,1,1,1,1,0,1,1,1
16464,0,0,1,1,0,1,1,0,0,1
8663,0,0,1,0,0,1,1,0,0,1
16538,1,1,1,1,1,1,1,0,1,1
19882,1,1,1,1,1,1,0,1,1,1
19767,1,1,1,1,0,1,0,1,1,1
19880,1,1,1,1,1,1,1,1,1,1
55038,1,1,0,1,1,1,1,1,1,1
19825,0,1,1,1,0,1,0,1,1,0
19955,1,1,1,1,1,0,0,1,1,1
19763,0,1,0,1,0,1,0,0,0,1
55190,1,1,1,1,1,1,1,1,1,1
666,1,1,1,1,0,1,1,0,1,1
19948,1,0,1,1,1,1,1,1,1,1
19736,1,1,1,1,0,1,1,0,0,0
19801,1,1,1,1,0,1,0,1,0,0
19883,1,1,1,1,1,1,1,1,1,1
19821,0,0,0,0,0,0,0,0,1,1
19844,1,1,1,1,0,1,0,1,1,1
55482,0,1,1,1,0,1,1,1,1,1
19953,1,1,1,1,0,1,0,0,0,0
19847,1,1,1,1,0,1,0,1,1,1
19972,1,1,1,1,1,1,1,1,1,1
55508,1,1,1,1,1,1,0,1,1,1
44736,0,1,1,1,0,1,0,0,1,0
44737,1,1,1,1,1,1,0,1,1,1
33083,1,1,1,1,0,1,0,1,0,1
44803,1,1,0,0,0,0,0,0,0,0
32744,0,1,1,0,0,0,0,0,0,1
44701,1,1,1,1,0,1,1,0,1,0
44758,1,1,1,1,1,0,0,1,1,1
31712,1,1,1,1,0,1,0,1,0,1
44702,1,0,0,1,0,0,0,1,1,0
44654,1,1,1,1,1,1,1,1,1,0
44804,1,1,1,1,1,1,0,0,1,1
44699,1,1,1,1,1,1,1,0,1,1
44802,0,1,1,1,0,0,0,0,0,1
33015,0,1,1,1,0,0,0,0,0,0
32813,0,1,1,1,0,0,0,0,0,1
31634,1,1,1,1,0,1,1,1,1,1
8417,0,1,1,1,0,0,0,1,0,1
31704,1,0,1,0,0,1,1,0,0,1
33091,1,0,1,1,0,1,0,0,0,0
10253,1,1,1,1,1,1,1,1,1,1
33021,0,0,1,1,0,0,1,1,1,1
19857,0,1,1,1,1,1,0,0,1,1
32625,0,0,1,1,0,0,0,0,0,1
31481,1,1,1,1,1,1,1,1,1,1
19943,0,1,1,1,0,1,0,1,1,1
32873,0,0,1,1,0,0,1,0,1,1
44655,1,1,1,1,0,0,0,1,1,1
31741,1,1,1,1,1,1,1,1,1,1
19756,1,1,1,1,0,1,1,1,1,1
19973,0,1,1,1,1,1,0,0,1,1
55499,1,1,0,1,0,1,0,0,1,1
31565,1,0,1,0,0,1,0,1,0,1
19804,0,1,1,1,0,1,0,1,1,1
6453,1,1,1,1,0,0,0,0,1,1
44801,0,1,1,1,1,1,1,1,1,1
44678,1,1,1,1,1,0,0,1,1,1
6580,1,0,1,1,0,1,1,1,0,0
44800,0,0,1,0,0,1,0,0,0,1
31474,1,1,1,1,0,1,0,1,1,1
32877,0,0,1,0,0,1,0,0,0,1
31492,0,0,1,0,0,1,0,0,0,1
44677,1,1,1,0,0,1,0,0,1,1
44770,1,1,1,1,1,1,0,0,1,0
44721,1,1,1,1,1,1,1,1,1,1
31713,1,1,1,1,1,1,0,1,1,1
31536,0,0,0,0,0,1,0,1,0,0
8089,1,1,1,1,1,1,1,1,1,1
6581,0,1,1,1,0,1,1,0,1,1
31710,1,1,1,1,0,1,0,0,0,1
6555,1,1,1,1,1,1,0,0,0,1
8035,1,1,1,1,0,1,1,1,0,1
6477,0,1,0,1,0,1,0,0,1,0
31632,1,1,1,1,0,1,1,1,1,1
6557,0,1,1,0,0,0,0,0,0,1
31479,1,1,1,1,0,1,1,1,1,1
6556,1,1,1,1,0,1,1,0,1,1
31553,1,1,1,1,1,1,1,1,1,1
55520,1,1,1,1,0,1,1,1,1,1
19910,0,1,1,1,0,1,0,0,1,1
19918,1,1,1,1,0,1,1,1,1,1
7425,1,1,1,1,0,1,1,1,1,1
19856,1,1,1,0,0,1,0,1,1,1
19757,1,1,1,1,0,1,1,1,1,1
19824,1,1,1,1,0,1,1,1,1,1
19830,1,1,1,0,0,1,1,1,1,1
19738,1,1,1,1,0,1,1,1,1,1
19769,1,1,1,1,0,1,0,1,1,1
19951,1,1,1,1,0,0,0,1,1,1
19759,1,1,1,1,1,1,1,1,1,1
33084,1,1,1,1,1,1,0,1,1,1
31554,1,0,1,1,0,0,0,0,0,1
27833,1,1,1,1,0,1,0,1,1,1
31524,1,0,0,0,0,1,0,1,0,1
27772,1,1,1,1,1,1,1,0,1,1
31635,0,1,1,1,1,1,1,1,1,1
27711,1,1,1,1,1,1,0,0,1,1
19796,0,0,0,0,0,1,0,0,0,1
32874,1,1,1,1,0,0,0,0,1,1
55382,1,1,1,1,1,0,0,0,0,1
32624,1,1,1,1,1,1,1,1,1,1
31537,1,1,1,1,1,1,0,1,0,1
32958,0,0,1,0,0,0,0,0,0,0
33131,1,1,1,1,1,1,1,1,1,1
31611,1,0,1,1,1,1,1,1,1,1
32886,1,1,1,1,1,1,1,1,1,1
55376,1,1,1,1,1,1,1,1,1,1
32875,1,1,1,1,1,1,1,1,1,1
31747,1,1,1,1,0,1,1,1,1,1
33093,1,1,1,1,1,1,1,1,1,1
55375,1,0,1,1,0,1,1,0,1,1
32709,1,1,1,0,1,1,1,1,1,1
55380,1,0,1,1,0,1,0,0,1,1
32959,1,1,1,1,1,1,0,1,1,1
19876,1,1,1,1,0,0,0,0,1,1
44700,1,1,1,1,0,0,0,1,1,1
44698,1,1,1,1,1,1,1,1,1,1
32654,1,1,1,1,0,1,1,1,0,1
31680,1,0,1,1,1,1,1,0,1,1
6677,1,0,0,1,0,0,1,0,0,1
6649,1,1,1,1,0,1,1,1,1,1
55898,1,0,1,1,0,1,1,1,0,0
55683,1,1,1,1,0,1,1,1,1,1
19826,1,1,1,1,0,1,0,1,1,1
31673,1,0,1,1,0,0,1,0,0,1
19878,0,1,1,1,0,1,0,1,1,1
13188,1,1,1,1,0,1,0,1,1,1
44735,1,1,1,1,0,1,1,1,1,1
32847,0,1,1,0,0,0,0,0,0,1
32683,0,0,1,1,1,0,0,0,1,1
32686,1,1,1,1,1,1,1,1,1,1
32753,1,1,1,1,1,1,1,1,1,1
32755,0,1,1,1,1,0,1,1,1,1
27944,1,0,1,1,0,1,0,1,0,0
27835,1,1,1,1,1,1,0,0,1,1
27703,0,1,1,1,1,1,0,0,1,0
2837,1,1,1,1,0,1,0,1,1,1
28035,1,1,0,1,1,1,0,0,1,1
57293,1,0,1,1,0,1,1,0,1,1
32950,1,1,1,1,1,1,1,1,1,1
57283,1,0,1,1,0,1,0,0,1,0
32682,1,1,1,1,1,1,1,0,1,1
43822,1,1,1,1,0,1,1,0,0,1
55427,1,1,1,1,1,1,1,1,1,1
37334,1,1,1,0,0,0,1,0,0,1
32987,0,0,1,1,0,1,0,0,0,1
55292,0,0,0,0,1,1,0,1,1,1
44131,1,0,1,1,1,1,1,0,1,0
33130,1,1,0,0,0,0,0,0,0,0
6559,1,1,1,1,0,1,0,0,1,1
33090,1,1,1,1,1,1,0,1,0,1
33014,1,1,1,1,1,1,1,1,1,1
6606,1,1,1,1,0,1,1,0,1,1
6582,1,1,1,1,0,0,0,0,1,1
19952,1,1,0,0,0,1,1,0,0,1
28744,1,1,1,1,0,1,0,0,1,0
55021,0,0,0,0,0,1,0,0,1,1
55012,1,0,1,0,0,0,0,0,0,1
6501,1,1,1,1,0,1,0,0,1,1
6579,0,1,0,1,0,1,0,0,0,1
44272,1,1,1,1,1,0,0,1,1,0
43827,1,1,1,1,1,1,0,1,1,1
43729,1,1,1,1,1,1,0,1,1,0
6558,1,1,1,0,1,1,0,0,1,1
54980,1,1,0,0,0,1,0,0,1,1
57279,1,1,1,0,0,1,1,0,0,1
44367,0,0,1,0,0,1,0,0,0,0
44126,1,0,1,1,1,1,1,1,1,1
44369,1,1,1,1,1,1,0,1,1,1
43728,1,0,1,1,0,0,1,1,1,1
43731,0,1,1,0,0,1,0,0,0,1
43626,0,1,0,0,0,0,0,1,1,0
43933,1,1,1,1,1,1,0,1,1,1
44247,1,1,1,1,1,1,0,1,1,1
44140,1,0,1,1,1,1,1,1,1,1
44271,1,1,1,1,0,1,1,1,1,0
44249,1,0,1,1,0,0,0,1,1,1
57298,1,1,1,1,0,1,1,1,1,1
43610,1,1,1,1,0,1,0,0,1,1
57281,1,1,0,1,0,1,0,0,1,1
43829,1,0,1,1,1,0,0,1,1,1
57310,1,0,1,1,0,0,0,0,0,0
44352,1,0,1,1,1,1,0,0,1,1
44030,1,0,0,1,0,1,1,1,1,1
43932,1,1,0,1,0,0,0,1,1,1
57927,1,1,1,1,0,1,1,0,1,0
38443,0,1,1,1,0,0,0,0,1,1
38251,1,1,1,1,0,0,0,0,0,1
38457,0,0,1,1,0,1,0,0,0,0
38226,1,1,1,1,1,1,0,0,0,1
4615,1,1,1,0,0,1,0,0,1,1
43386,0,1,1,0,0,1,0,0,1,1
43481,1,1,0,1,0,0,0,0,1,1
29999,1,1,1,1,0,1,0,0,0,1
38239,1,1,1,1,0,1,0,0,1,0
57538,0,0,1,0,0,1,0,0,0,0
38220,1,1,1,1,0,1,0,0,1,0
19214,1,1,1,1,0,1,1,0,1,1
18918,1,1,1,1,1,1,0,0,1,1
10131,1,1,1,1,1,1,1,0,1,1
18949,1,1,1,1,1,1,1,0,1,1
54623,1,1,1,1,1,1,1,0,1,1
18913,1,1,1,1,0,1,0,0,1,1
4532,1,1,1,1,0,1,0,0,1,1
57511,1,1,1,1,0,1,0,0,1,1
28609,0,0,1,1,0,0,0,0,0,1
4527,1,1,1,1,1,1,0,0,1,1
4870,0,0,1,0,0,1,0,0,0,0
4588,1,1,1,1,1,1,0,0,1,1
57512,1,1,1,1,0,1,0,0,1,0
38358,0,1,1,1,0,1,0,0,1,1
40077,1,1,1,1,0,1,1,0,1,1
43438,0,1,1,1,0,1,0,0,1,1
19947,0,1,1,1,1,1,1,0,1,1
19111,1,1,1,1,1,1,0,1,1,1
19233,1,1,1,1,1,1,0,0,1,1
19109,1,1,1,1,0,1,1,0,1,1
19009,1,1,1,1,1,1,1,0,1,1
26432,1,1,1,1,1,1,0,0,1,1
19151,1,1,1,1,0,1,1,0,1,0
19119,1,1,1,1,1,1,0,0,0,1
19138,0,1,1,0,1,1,0,1,1,0
23895,1,1,1,1,0,1,1,0,1,1
23940,0,1,1,1,1,0,0,0,1,1
23893,1,1,1,1,0,1,1,0,1,1
24006,1,1,1,1,1,1,1,0,1,1
29351,1,1,1,1,1,1,1,1,1,1
23965,0,1,1,1,0,0,1,0,1,1
24005,1,1,1,1,1,0,1,0,1,1
23983,1,0,0,0,0,0,0,0,0,0
29441,1,1,1,1,0,1,1,0,1,0
29442,1,1,1,1,0,1,1,0,1,0
29379,1,1,1,1,1,1,1,1,1,1
29394,1,1,1,1,0,1,1,0,1,1
29465,1,1,1,1,1,1,1,1,1,1
13144,1,1,1,1,0,1,0,0,1,0
29352,1,1,1,1,0,0,1,0,1,0
13663,0,1,1,1,0,0,1,0,1,1
13529,0,1,1,1,1,0,0,1,1,1
13420,1,1,1,0,0,0,1,0,0,1
13463,0,1,1,1,0,0,1,0,1,1
13527,0,1,0,1,0,0,1,0,1,1
13377,1,1,1,1,1,0,0,1,1,1
13573,0,1,1,1,0,0,1,0,1,1
13574,0,1,1,1,1,1,0,0,1,1
13630,0,0,1,0,0,0,0,0,0,1
13622,1,1,0,1,0,0,0,0,1,1
13528,1,0,0,1,0,0,1,1,1,1
13575,0,1,1,1,0,0,1,0,0,1
13729,0,0,0,1,0,0,1,0,0,1
23892,0,1,1,1,0,0,1,0,1,1
23921,1,0,1,1,0,1,0,0,1,0
23891,0,1,1,1,1,0,1,0,1,0
13462,0,1,1,1,0,0,0,0,1,1
24038,1,1,1,1,0,1,0,1,1,1
24054,0,1,1,1,0,0,0,0,1,1
4934,1,1,1,1,1,1,0,1,0,1
38305,1,0,1,1,1,1,0,1,1,1
38365,1,1,1,1,0,1,0,1,1,1
38276,1,1,0,0,0,0,0,1,0,0
57545,1,1,1,1,1,1,1,1,1,1
55013,1,1,1,1,1,1,1,1,1,1
23786,1,1,1,1,0,1,1,0,0,1
48630,1,1,1,1,0,1,0,0,1,0
23427,1,1,1,1,1,1,0,1,1,1
23321,1,0,1,1,0,1,1,0,1,1
23796,1,1,1,0,1,1,0,0,1,0
16286,1,1,1,1,1,1,0,0,1,1
23413,0,0,1,1,0,1,1,0,1,1
19124,1,1,1,1,1,0,0,0,1,1
38654,1,0,1,1,0,1,0,0,0,1
15993,1,1,1,1,0,1,0,0,1,1
23512,1,1,0,0,0,1,0,0,0,1
57056,1,1,1,1,0,0,0,0,1,1
19045,1,1,0,1,0,1,0,1,1,1
18974,1,0,1,1,0,1,0,1,0,1
19023,1,1,1,1,1,1,0,0,1,1
23257,1,0,1,1,0,1,0,0,1,0
19097,1,1,1,1,1,1,0,0,1,1
5312,1,1,1,1,1,1,0,0,1,1
18998,1,1,1,1,1,0,0,0,1,1
18958,0,1,1,1,0,0,1,1,1,1
18396,0,0,1,1,0,1,1,1,1,1
57601,1,1,1,1,1,1,1,0,1,1
57057,1,1,1,1,1,1,0,0,1,1
57058,1,1,1,1,1,1,1,1,1,1
53512,1,1,1,1,0,0,0,0,1,1
54543,1,1,1,1,1,1,0,0,1,1
23415,1,1,1,1,0,1,1,0,1,1
23694,1,1,1,1,0,1,0,1,1,1
19163,1,1,1,1,1,0,0,0,1,1
19202,1,1,1,1,1,1,0,0,0,1
7897,1,1,1,1,1,1,0,1,0,1
23431,1,1,1,1,0,1,0,0,0,0
42483,0,0,1,0,0,0,1,1,1,1
23231,1,1,1,1,0,1,0,1,1,1
